"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"601",15,"RL Ruttan, LF Nordgren","Instrumental use erodes sacred values.",2021,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2021-07851-001","https://scholar.google.com/scholar?cites=8200593677877597356&as_sdt=2005&sciodt=0,5&hl=en",87,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,15,7.5,8,2,2,"A fundamental feature of sacred values like environmental-protection, patriotism, and diversity is individuals' resistance to trading off these values in exchange for material benefit …",NA,"https://scholar.google.com/scholar?q=related:rFQ1XYBcznEJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"602",14,"C Vieira de Figueiredo, CR Pereira","The effect of gender and male distinctiveness threat on prejudice against homosexuals.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2021-21578-001","https://scholar.google.com/scholar?cites=17716344946282536879&as_sdt=2005&sciodt=0,5&hl=en",88,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,14,7,7,2,2,"Positive distinctiveness threat is central for understanding ingroup bias, but its role in gender differences in the expression of sexual prejudice is not yet satisfactorily elucidated. We …","https://repositorio.ufpb.br/jspui/bitstream/123456789/18191/1/CamillaVieiraDeFigueiredo_Dissert.pdf","https://scholar.google.com/scholar?q=related:rx91Cd0Z3fUJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"603",17,"A Gasiorowska, T Zaleskiewicz","Trading in search of structure: Market relationships as a compensatory control tool.",2021,"Journal of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-27299-001","https://scholar.google.com/scholar?cites=7472834188966045097&as_sdt=2005&sciodt=0,5&hl=en",89,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,17,8.5,9,2,2,"Rooting our model in the compensatory control theory, we propose that one reason behind the prevalence of market relationships in modern society is that the fundamental need for …",NA,"https://scholar.google.com/scholar?q=related:qSW3IhrXtGcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"604",18,"SG Ludeke, M Gensowski, SY Junge…","Does parental education influence child educational outcomes? A developmental analysis in a full-population sample and adoptee design.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2020-38997-001","https://scholar.google.com/scholar?cites=10715634034332445651&as_sdt=2005&sciodt=0,5&hl=en",90,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,18,9,5,4,2,"Children's educational outcomes are strongly correlated with their parents' educational attainment. This finding is often attributed to the family environment—assuming, for instance …","https://portal.findresearcher.sdu.dk/files/216542089/Does_parental_education_influence_child_educational_outcomes_Accepted_manuscript_2021.pdf","https://scholar.google.com/scholar?q=related:06t4X2GUtZQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"605",13,"M Dvir, JR Kelly, JM Tyler…","I'm up here! Sexual objectification leads to feeling ostracized.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-59636-001","https://scholar.google.com/scholar?cites=3119729532913590446&as_sdt=2005&sciodt=0,5&hl=en",91,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,13,6.5,3,4,2,"Abstract Theory and research demonstrate that women are frequently the targets of sexually objectifying behavior, viewed and treated by others as mere objects for pleasure and use …",NA,"https://scholar.google.com/scholar?q=related:riCcLHuBSysJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"606",17,"A Stillwell, BS Lowery","Gendered racial boundary maintenance: Social penalties for White women in interracial relationships.",2021,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-68091-001","https://scholar.google.com/scholar?cites=17532814112495206884&as_sdt=2005&sciodt=0,5&hl=en",92,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,17,8.5,9,2,2,"Throughout American history, formal laws and social norms have discouraged interracial romantic relationships. Interracial relationships blur the boundaries between racial groups …",NA,"https://scholar.google.com/scholar?q=related:5IE74IoRUfMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"607",13,"KM Lawson, OE Atherton…","The structure of adolescent temperament and associations with psychological functioning: A replication and extension of Snyder et al.(2015).",2021,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2021-14133-001?utm_source=researcher_app&utm_medium=referral&utm_campaign=RESR_MRKT_Researcher_inbound","https://scholar.google.com/scholar?cites=17833446774394630096&as_sdt=2005&sciodt=0,5&hl=en",93,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,13,6.5,4,3,2,"The present study attempts to replicate and extend Snyder et al.(2015, JPSP). The original study examined the latent factor structure of the Early Adolescent Temperament …","https://escholarship.org/content/qt88d3t99n/qt88d3t99n.pdf","https://scholar.google.com/scholar?q=related:0K-gDFshffcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"608",13,"EP Lemay Jr, JE Ryan, N Teneva","Pursuing interpersonal value: An interdependence perspective.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-53952-001","https://scholar.google.com/scholar?cites=6590749467300422813&as_sdt=2005&sciodt=0,5&hl=en",94,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,13,6.5,4,3,2,"The current research examined the interpersonal implications of pursuing goals to be valued by others as a relationship partner, termed interpersonal value goals. Across 3 experiments …","https://psycnet.apa.org/manuscript/2020-53952-001.pdf","https://scholar.google.com/scholar?q=related:nWQJorgLd1sJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"609",8,"GRO Durso, RE Petty, P Briñol, JJ Siev…","Dampening affect via expectations: The case of ambivalence.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2021-49908-001","https://scholar.google.com/scholar?cites=6106522297912347781&as_sdt=2005&sciodt=0,5&hl=en",95,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,8,4,2,5,2,"People often form attitudes based on a mixture of positive and negative information. This can result in mixed evaluative reactions that are associated with feeling conflicted and …","http://geoffdurso.com/pubs/2021DursoPettyetal.pdf","https://scholar.google.com/scholar?q=related:hUwRHK25vlQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"610",9,"AJ Roberts, SJ Handley, V Polito","The design stance, intentional stance, and teleological beliefs about biological and nonbiological natural entities.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2021-62482-001","https://scholar.google.com/scholar?cites=7492462737322556060&as_sdt=2005&sciodt=0,5&hl=en",96,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,9,4.5,3,3,2,"Teleology involves an appeal to function to explain why things are the way they are. Among scientists and philosophers, teleological explanations are widely accepted for human-made …","https://www.vincep.cogscience.org/publication/2021_the_design_stance_intentional/2021_The_Design_Stance,_Intentional.pdf","https://scholar.google.com/scholar?q=related:nDr2rimT-mcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"611",12,"N Elsaadawy, EN Carlson…","Who influences meta-accuracy? It takes two to know the impressions we make.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-85481-001","https://scholar.google.com/scholar?cites=17467110807827628972&as_sdt=2005&sciodt=0,5&hl=en",97,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,12,6,4,3,2,"People's beliefs about how other people perceive their personality tend to be fairly accurate, but how does accuracy arise? The current research answers this question by testing three …","https://www.researchgate.net/profile/Erika-Carlson-4/publication/346866699_Who_influences_meta-accuracy_It_takes_two_to_know_the_impressions_we_make/links/612d39822b40ec7d8bd57f7b/Who-influences-meta-accuracy-It-takes-two-to-know-the-impressions-we-make.pdf","https://scholar.google.com/scholar?q=related:rMPzKLykZ_IJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"612",6,"J Prager, K Fiedler","Forming impressions from self-truncated samples of traits− interplay of Thurstonian and Brunswikian sampling effects.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/3/474/","https://scholar.google.com/scholar?cites=14907205649300291838&as_sdt=2005&sciodt=0,5&hl=en",98,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,2,2,"Consistent with sampling theories in judgment and decision research, impression judgments depend on the number of traits drawn randomly from a population of target person traits in …",NA,"https://scholar.google.com/scholar?q=related:_oA9aI4I4c4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"613",6,"SO Roberts, C Bareket-Shavit…","The souls of Black folk (and the weight of Black ancestry) in US Black Americans' racial categorization.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2021-81180-001","https://scholar.google.com/scholar?cites=14112170102576211028&as_sdt=2005&sciodt=0,5&hl=en",99,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,3,2,"We theorized that from the perspective of US Black Americans, a connection to Black ancestry—and the historical hardship associated with that ancestry—plays an important role …",NA,"https://scholar.google.com/scholar?q=related:VGTxVfB_2MMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"614",14,"CR Case, KK Bae, KT Larsen…","The precautious nature of prestige: When leaders are hypervigilant to subtle signs of social disapproval.",2021,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2020-45473-001","https://scholar.google.com/scholar?cites=10762377259772101057&as_sdt=2005&sciodt=0,5&hl=en",100,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,14,7,4,4,2,"Some group leaders exhibit hypervigilance to signs of social disapproval and that vigilance manifests at basic levels of social information processing such as visual attention and face …",NA,"https://scholar.google.com/scholar?q=related:wUF1oxilW5UJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"615",12,"SD Blain, TA Sassenberg, M Xi, D Zhao…","Extraversion but not depression predicts reward sensitivity: Revisiting the measurement of anhedonic phenotypes.",2021,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-81352-001","https://scholar.google.com/scholar?cites=11854324027806203614&as_sdt=2005&sciodt=0,5&hl=en",101,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,12,6,2,5,2,"Recently, increasing efforts have been made to define and measure dimensional phenotypes associated with psychiatric disorders. One example is a probabilistic reward …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8081762/","https://scholar.google.com/scholar?q=related:3j7EeeUEg6QJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"616",6,"F Kruse, J Degner","Spontaneous state inferences.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2021-82677-001","https://scholar.google.com/scholar?cites=4390578865893646317&as_sdt=2005&sciodt=0,5&hl=en",102,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,2,2,"Perceivers routinely draw inferences about others from their behavior in an attempt to make sense of the world. Previous research has established that spontaneous inferences include …","https://ediss2.sub.uni-hamburg.de/bitstream/ediss/9676/1/Kruse%20%282022%29%20-%20Spontaneous%20State%20Inferences.pdf","https://scholar.google.com/scholar?q=related:7Z_tWzd47jwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"617",11,"BC Ruisch, RA Anderson, Y Inbar…","A matter of taste: Gustatory sensitivity predicts political ideology.",2021,"… of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-65099-001","https://scholar.google.com/scholar?cites=13848109351951860586&as_sdt=2005&sciodt=0,5&hl=en",103,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,11,5.5,3,4,2,"Previous research has shown that political attitudes are highly heritable, but the proximal physiological mechanisms that shape ideology remain largely unknown. Based on work …","https://psycnet.apa.org/manuscript/2020-65099-001.pdf","https://scholar.google.com/scholar?q=related:agPbzRVeLsAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"618",11,"J Walker, T Gilovich","The streaking star effect: Why people want superior performance by individuals to continue more than identical performance by groups.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/3/559/","https://scholar.google.com/scholar?cites=10710731007859201401&as_sdt=2005&sciodt=0,5&hl=en",104,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,11,5.5,6,2,2,"We present evidence in 9 studies (n= 2,625) for the Streaking Star Effect—people's greater desire to see runs of successful performance by individuals continue more than identical …",NA,"https://scholar.google.com/scholar?q=related:eZU1kBoppJQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"619",22,"LSE Hone, TG McCauley, EJ Pedersen…","The sex premium in religiously motivated moral judgment.",2021,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-36543-001","https://scholar.google.com/scholar?cites=3876307370492826638&as_sdt=2005&sciodt=0,5&hl=en",105,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,22,11,6,4,2,"Recent theorizing suggests that religious people's moral convictions are quite strategic (albeit unconsciously so), designed to make their worlds more amenable to their favored …","https://psycnet.apa.org/manuscript/2020-36543-001.pdf","https://scholar.google.com/scholar?q=related:DhR0EgRpyzUJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"620",13,"O Bareket, N Shnabel, A Kende, N Knab…","Need some help, honey? Dependency-oriented helping relations between women and men in the domestic sphere.",2021,"… and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/5/1175/","https://scholar.google.com/scholar?cites=2674370498876676831&as_sdt=2005&sciodt=0,5&hl=en",106,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,13,6.5,3,5,2,"Abstract Five studies (N= 2,339) found that men and women, especially if high on benevolent sexism, engage in dependency-oriented cross-gender helping relations in …","https://www.researchgate.net/profile/Orly-Bareket/publication/342458991_Need_some_help_honey_Dependency-oriented_helping_relations_between_women_and_men_in_the_domestic_sphere/links/5ef869bfa6fdcc4ca437b0be/Need-some-help-honey-Dependency-oriented-helping-relations-between-women-and-men-in-the-domestic-sphere.pdf","https://scholar.google.com/scholar?q=related:3xpUn8xFHSUJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"621",11,"O Genschow, M Westfal, J Crusius…","Does social psychology persist over half a century? A direct replication of Cialdini et al.'s (1975) classic door-in-the-face technique.",2021,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2020-75414-001","https://scholar.google.com/scholar?cites=16820223587266729197&as_sdt=2005&sciodt=0,5&hl=en",107,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,11,5.5,3,4,2,"Many failed replications in social psychology have cast doubt on the validity of the field. Most of these replication attempts have focused on findings published from the 1990s on, ignoring …","https://www.researchgate.net/profile/Jan-Crusius/publication/345765490_Does_social_psychology_persist_over_half_a_century_A_direct_replication_of_Cialdini_et_al's_1975_classic_door-in-the-face_technique/links/5fad20f0a6fdcc9389ab50d9/Does-social-psychology-persist-over-half-a-century-A-direct-replication-of-Cialdini-et-als-1975-classic-door-in-the-face-technique.pdf","https://scholar.google.com/scholar?q=related:7RSuOTxwbekJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"622",9,"Z Yang, IW Hung","Creative thinking facilitates perspective taking.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-85409-001","https://scholar.google.com/scholar?cites=12710667874322114108&as_sdt=2005&sciodt=0,5&hl=en",108,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,9,4.5,5,2,2,"The authors propose that an individual's disposition for perspective taking may be facilitated by creative thinking, which involves a cognitive procedure with shifting angles and …",NA,"https://scholar.google.com/scholar?q=related:PGbwchZdZbAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"623",10,"S Kim, PJ Liu, KE Min","Reminder avoidance: Why people hesitate to disclose their insecurities to friends.",2021,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-54830-001","https://scholar.google.com/scholar?cites=8125434971885029911&as_sdt=2005&sciodt=0,5&hl=en",109,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,10,5,3,3,2,"People seek and receive support from friends through self-disclosure. However, when self-disclosures reveal personal insecurities, do people rely on friends as an audience as they …","https://www.researchgate.net/profile/Soo-Kim-27/publication/343252217_Reminder_avoidance_Why_people_hesitate_to_disclose_their_insecurities_to_friends/links/5f203dbda6fdcc9626ba09c1/Reminder-avoidance-Why-people-hesitate-to-disclose-their-insecurities-to-friends.pdf","https://scholar.google.com/scholar?q=related:F0q-eA5Yw3AJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"624",7,"R Catapano, ZL Tormala","Do I support that it's good or oppose that it's bad? The effect of support-oppose framing on attitude sharing.",2021,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2021-19669-001","https://scholar.google.com/scholar?cites=939194699734851727&as_sdt=2005&sciodt=0,5&hl=en",110,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,7,3.5,4,2,2,"The rise of social media has led to unprecedented opportunities for individuals to share, or express, their attitudes on social and political issues. What factors affect whether individuals …",NA,"https://scholar.google.com/scholar?q=related:jyCgdJqwCA0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"625",7,"ML Slepian, A Koch","Identifying the dimensions of secrets to reduce their harms.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/6/1431/","https://scholar.google.com/scholar?cites=18209243181747425858&as_sdt=2005&sciodt=0,5&hl=en",111,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,7,3.5,4,2,2,"How does the content of secrets relate to their harms? We identified a data-driven model (across five empirical steps), which suggested that secrets are generally seen to differ in …","http://www.columbia.edu/~ms4992/Pubs/2021_Slepian-Koch_JPSP.pdf","https://scholar.google.com/scholar?q=related:QlLCdDI6tPwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"626",18,"I Ziano, D Wang","Slow lies: Response delays promote perceptions of insincerity.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/6/1457/","https://scholar.google.com/scholar?cites=11389627118932434343&as_sdt=2005&sciodt=0,5&hl=en",112,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,18,9,9,2,2,"Evaluating other people's sincerity is a ubiquitous and important part of social interactions. Fourteen experiments (total N= 7,565; 10 preregistered; 11 in the main article, three in the …","https://researchonline.jcu.edu.au/65230/1/65230_AAM_PreprintSlowLies011220.pdf","https://scholar.google.com/scholar?q=related:p50fFIUVEJ4J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"627",4,"A Shoshani, O Aharon-Dvir, D Hain…","Situational determinants of young children's gratitude: The effects of perceived intentionality and the value of the benefit on gratitude and prosocial behavior.",2021,"… of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/4/914/","https://scholar.google.com/scholar?cites=16624115602845716660&as_sdt=2005&sciodt=0,5&hl=en",113,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,2,"Across a series of studies, we examined the effects of the intentionality of the benefactor and the value of the benefit on 3-to 6-year-old children's gratitude, using an experimental design …",NA,"https://scholar.google.com/scholar?q=related:tNCl_A-5tOYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"628",7,"D Maciejewski, E van Sprang…","Longitudinal associations between negative life events and depressive symptoms—A 9-year longitudinal study on between-person and within-person effects and the …",2021,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/3/707/","https://scholar.google.com/scholar?cites=3516184241178984513&as_sdt=2005&sciodt=0,5&hl=en",114,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,7,3.5,2,3,2,"Research has shown that negative life events contribute to the development of depression. Moreover, it has been suggested that individuals with a family history of depression …","https://www.researchgate.net/profile/Eleonore-Van-Sprang/publication/348850402_Longitudinal_associations_between_negative_life_events_and_depressive_symptoms-A_9-year_longitudinal_study_on_between-person_and_within-person_effects_and_the_role_of_family_history/links/61e556649a753545e2d972fa/Longitudinal-associations-between-negative-life-events-and-depressive-symptoms-A-9-year-longitudinal-study-on-between-person-and-within-person-effects-and-the-role-of-family-history.pdf","https://scholar.google.com/scholar?q=related:QcBMFPD-yzAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"629",3,"TKA Woiczyk, G Le Mens","Evaluating categories from experience: The simple averaging heuristic.",2021,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2021-89474-001","https://scholar.google.com/scholar?cites=15887200758301164479&as_sdt=2005&sciodt=0,5&hl=en",115,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,3,1.5,2,2,2,"We analyze how people form evaluative judgments about categories based on their experiences with category members. Prior research suggests that such evaluative …","https://repositori.upf.edu/bitstream/handle/10230/48622/Woiczyk_jpsp_eval.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:v4PbaeqsetwJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"630",11,"S White, J Schroeder, JL Risen","When “enemies” become close: Relationship formation among Palestinians and Jewish Israelis at a youth camp.",2021,"Journal of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/1/76/","https://scholar.google.com/scholar?cites=10710709970845579518&as_sdt=2005&sciodt=0,5&hl=en",116,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,11,5.5,4,3,2,"Having close relationships with outgroup members is an especially powerful form of intergroup contact that can reduce prejudice. Rather than examine the consequences of …","https://julianaschroeder.com/s/When-Enemies-Become-Close-JPSP.pdf","https://scholar.google.com/scholar?q=related:_jh8gPgVpJQJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"631",11,"RN Balzarini, A Muise, K Dobson, T Kohut…","The detriments of unmet sexual ideals and buffering effect of sexual communal strength.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/120/6/1521/","https://scholar.google.com/scholar?cites=11114238176389522010&as_sdt=2005&sciodt=0,5&hl=en",117,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,11,5.5,2,5,2,"Despite the importance of sex for the maintenance of satisfying romantic relationships, our understanding of a person's sexual ideals—the traits and attributes a person desires in a …","https://www.researchgate.net/profile/Rhonda-Balzarini/publication/349047533_The_detriments_of_unmet_sexual_ideals_and_buffering_effect_of_sexual_communal_strength/links/601f527745851589398928c4/The-detriments-of-unmet-sexual-ideals-and-buffering-effect-of-sexual-communal-strength.pdf","https://scholar.google.com/scholar?q=related:WmLIVLy0PZoJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"632",16,"YA Wang, AR Todd","Evaluations of empathizers depend on the target of empathy.",2021,"Journal of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2020-69773-001","https://scholar.google.com/scholar?cites=1735511968448235638&as_sdt=2005&sciodt=0,5&hl=en",118,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,16,8,8,2,2,"Psychological research on empathy typically focuses on understanding its effects on empathizers and empathic targets. Little is known, however, about the effects of empathy …","https://psycnet.apa.org/manuscript/2020-69773-001.pdf","https://scholar.google.com/scholar?q=related:dsjLrvDGFRgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"633",6,"AC Posten, F Gino","How trust and distrust shape perception and memory.",2021,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/121/1/43/","https://scholar.google.com/scholar?cites=2004066881875469851&as_sdt=2005&sciodt=0,5&hl=en",119,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,2,2,"Trust is a key ingredient in decision making, as it allows us to rely on the information we receive. Although trust is usually viewed as a positive element of decision making, we …","https://www.hbs.edu/ris/Publication%20Files/Posten%20and%20Gino%202021%20-%20Trust%20and%20Distrust_85825f40-006c-465c-88be-607c47fe11d5.pdf","https://scholar.google.com/scholar?q=related:G-ZPCDbgzxsJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
"634",11,"L Braun, R Göllner, S Rieger, U Trautwein…","How state and trait versions of self-esteem and depressive symptoms affect their interplay: A longitudinal experimental investigation.",2021,"Journal of Personality …","psycnet.apa.org","https://psycnet.apa.org/record/2020-29814-001","https://scholar.google.com/scholar?cites=14455818859958661660&as_sdt=2005&sciodt=0,5&hl=en",120,2023-08-22 17:35:37,NA,NA,NA,NA,NA,NA,NA,NA,11,5.5,2,5,2,"States and traits are important concepts in psychological research. They can be operationalized (a) by using measures that employ different time frames and (b) by applying …",NA,"https://scholar.google.com/scholar?q=related:HHI6talincgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2021"
